Age,GenderID,AnnualIncome,OccupationID,ProductTypeID,LocationID,FamilyAssets,Purchased
78,0,52124,3,1,0,908569,0
38,0,64681,5,9,2,595265,1
52,0,42882,7,4,5,739140,0
71,1,180185,2,3,0,3342848,1
17,1,169711,5,5,2,2791236,0
73,1,82972,5,7,2,602132,0
16,1,114396,8,4,1,1169412,0
0,0,225490,0,6,7,4390812,0
78,1,97919,2,7,5,745863,0
15,0,65313,2,0,5,731362,0
64,0,191572,4,7,4,2610788,1
72,0,59584,9,2,7,901129,1
52,0,227759,5,1,7,4177790,1
29,1,124719,0,2,1,790518,1
48,0,150967,4,0,6,1443331,1
10,0,19136,9,3,7,221412,0
47,0,52747,5,1,5,931679,1
76,1,77695,0,9,3,603244,0
1,1,90875,9,8,3,1237568,0
63,0,116379,4,3,0,719815,1
44,1,104436,1,8,7,2140221,1
60,1,17899,1,8,6,114425,0
65,1,59574,3,7,5,383210,0
24,1,222465,9,9,0,4103461,1
53,0,196690,5,6,2,3776393,1
31,0,152228,6,5,6,2230960,1
65,0,28312,5,0,4,383308,0
15,0,73620,5,5,4,721479,0
56,0,68786,7,8,1,445030,1
44,1,190225,3,7,6,3686823,1
51,0,94834,7,4,2,1890000,1
36,1,97636,6,6,2,1721806,1
8,0,80916,9,9,1,1233976,0
70,1,28836,2,3,4,139934,0
61,0,87318,7,8,5,453154,1
51,1,176083,1,9,6,1163653,1
21,1,78772,1,0,6,731349,0
60,0,130332,4,6,2,1614889,1
16,1,69789,8,7,2,832556,0
76,1,153908,3,2,6,1554130,1
47,0,35221,4,8,7,453017,1
7,1,129362,0,4,4,1261431,0
9,1,218305,7,8,7,2490889,0
23,0,97273,3,0,0,1509865,1
11,0,23894,2,4,4,117558,0
67,0,222718,7,1,4,2199233,1
76,1,231117,6,2,7,1597595,1
56,1,221594,3,0,1,4425768,1
7,1,240842,4,7,1,4754072,0
16,0,185902,9,5,7,3337505,0
74,1,113691,9,6,4,1808887,1
11,0,244823,7,1,5,4562566,0
76,1,155138,8,9,0,1752363,1
39,0,133056,4,2,0,1320582,1
53,1,120719,2,5,7,1029001,1
16,1,71684,2,5,2,1215957,1
71,0,112820,0,4,5,1342651,1
15,0,155096,6,5,0,1627171,0
15,0,160995,4,4,1,1911483,0
43,1,216828,8,3,2,2619014,1
5,0,47185,1,9,2,561998,0
57,0,132561,8,5,5,2201444,1
0,0,24679,4,4,5,321069,0
26,1,160401,1,8,5,3089333,1
62,0,181140,2,0,2,1712254,1
71,1,55643,8,4,5,404889,0
64,0,11085,7,6,5,160484,1
44,0,220375,2,1,3,2062355,1
31,0,246641,2,8,3,4178849,1
15,0,226548,3,8,1,2024012,0
66,1,64641,6,7,1,1286057,1
7,1,91014,1,2,0,703963,0
15,0,74649,7,5,4,843530,0
54,0,237310,5,2,7,4103566,1
43,0,16030,9,8,5,129898,1
22,0,123838,2,4,0,1881749,1
38,0,223132,1,3,2,2957379,1
13,0,147161,2,3,4,1664875,0
51,1,161628,2,3,2,2907223,1
76,1,177760,1,6,1,1117575,1
62,1,52262,1,0,7,332822,1
15,0,140134,6,0,3,1197310,0
27,1,123996,1,0,0,642375,1
13,0,94946,7,1,4,548675,0
27,1,193643,0,1,4,3389462,1
61,1,175529,0,1,1,2263397,1
48,1,219409,9,3,3,3271098,1
29,0,198766,2,5,0,3235217,1
16,1,130883,1,2,4,1218602,0
15,0,145362,9,5,5,2078806,0
49,0,153400,2,8,3,2932056,1
40,1,55534,8,9,1,375738,1
9,1,204274,1,9,0,1110308,1
59,0,91863,8,3,3,1160418,0
39,0,24620,4,2,0,141423,1
24,0,232452,1,3,7,3059722,1
70,1,115547,5,9,2,2230171,1
43,0,235631,7,1,2,1448203,1
23,1,44187,5,6,6,344945,1
47,0,109011,3,8,3,948783,0
70,0,126849,6,1,5,1739093,1
63,1,143436,1,7,1,1856809,1
6,1,239334,8,2,7,3041994,0
79,0,177893,5,4,0,2431510,1
66,1,17313,1,5,7,266807,0
54,0,119119,1,6,4,773073,0
80,0,192653,7,9,4,2695278,1
67,0,129828,7,3,6,1376748,1
75,1,142475,4,6,3,1890614,1
68,0,62485,1,7,5,671006,0
64,0,59262,2,0,7,925018,1
12,1,154868,1,6,7,1591786,0
53,0,35757,8,1,1,365314,0
23,0,153431,2,6,6,2740427,1
45,0,31157,9,1,2,593376,0
23,0,166571,1,5,3,3068955,1
56,0,160468,5,3,6,2647597,1
23,0,148160,1,3,6,2341251,1
28,0,202960,7,4,4,3834925,1
41,1,103891,6,5,7,1350104,1
67,1,60790,9,6,7,1118197,1
18,1,165958,8,4,2,901130,1
65,0,210326,7,1,1,2226696,1
20,0,226493,4,7,7,3710728,1
57,0,245877,3,2,0,1778809,1
31,0,17712,1,0,1,236106,0
13,0,54067,7,0,2,425810,0
17,1,25535,6,9,5,281204,0
22,0,189077,2,4,1,2319136,1
31,1,183055,1,8,7,3287185,1
28,1,118863,7,3,4,1286368,1
33,0,98898,7,7,4,1205687,1
68,1,201945,8,5,0,1252421,1
67,1,109821,0,6,1,1163527,0
32,1,54191,6,7,5,440551,0
60,1,57342,6,7,7,983660,1
68,1,111541,0,0,2,623521,0
41,0,248332,8,4,2,2128405,1
54,0,238404,7,6,2,2448185,1
65,0,30497,4,6,7,336504,1
24,1,209922,1,9,7,1597207,1
6,1,111110,8,8,7,742048,0
24,0,117739,7,8,2,1942450,1
38,0,221068,8,0,6,3669059,1
56,0,181906,4,7,6,3248425,1
30,0,225203,9,5,4,2513472,1
75,0,148890,5,0,0,2067730,1
30,0,130611,9,0,2,1192521,1
8,0,86377,5,5,0,491053,0
34,0,161391,5,6,1,2216005,1
14,1,236982,6,5,5,1827022,1
51,1,125042,6,5,0,1625858,1
14,0,108737,3,3,3,1918100,0
4,1,71775,4,9,1,999314,0
27,1,96290,1,4,1,1098592,1
23,1,94752,5,2,0,987691,1
57,1,33390,8,5,0,397631,0
61,0,169636,7,6,6,3165423,1
50,1,138574,4,0,7,1174487,1
46,0,208296,9,0,5,1934190,1
1,1,193452,6,9,6,2549954,0
3,0,179795,5,9,1,995303,0
6,0,23936,7,1,3,198037,0
62,1,107816,5,7,5,2138678,1
8,0,225951,2,9,4,1998999,0
37,0,112870,5,6,3,825367,1
41,1,200965,7,1,3,2936554,1
22,1,230216,4,4,0,2245498,1
28,0,56545,4,9,6,992308,1
9,0,217844,3,9,1,4149865,0
79,0,219610,9,1,5,4097927,1
47,0,240804,4,1,7,1717092,1
46,1,25628,6,3,5,284461,0
26,0,99410,1,4,4,705880,0
32,1,247446,6,8,5,4418104,1
6,0,174041,3,6,6,3230340,0
54,0,77107,4,9,7,830812,0
49,1,182492,8,2,0,1109082,1
3,1,59649,8,2,7,565410,0
8,0,40568,3,7,4,475337,0
79,0,242813,8,9,6,4357309,1
47,0,28088,9,0,3,277527,0
5,0,78590,5,7,2,636692,0
19,1,189111,3,2,4,3193058,1
15,1,30150,6,6,5,355364,0
9,1,67899,1,3,6,367868,0
58,0,138424,4,4,2,1696453,1
53,1,153111,4,9,3,2702423,1
8,0,165608,6,3,1,2658120,1
44,0,142844,2,3,0,2551460,1
45,1,105881,3,4,7,1047396,1
10,0,126853,7,8,6,1205436,0
10,0,106421,6,0,3,1418684,0
8,0,172491,2,4,2,2661460,0
14,0,186251,0,4,4,2381321,0
36,0,107409,8,2,0,880172,0
21,1,84797,7,0,0,1296472,1
0,0,124952,1,5,4,1829118,0
18,0,175280,1,6,5,1991656,1
28,0,204950,1,6,2,3739978,1
45,0,118763,3,1,1,908294,1
60,1,35247,8,9,4,207882,0
64,1,57367,7,1,3,701803,0
40,1,246192,9,1,5,1944354,1
55,1,55200,5,9,6,254385,1
40,1,10530,3,6,3,59696,0
9,0,195321,2,1,2,1226653,1
49,0,137148,3,4,7,2190044,1
40,0,245077,6,4,0,4718270,1
73,0,122696,7,8,5,1420822,1
36,1,119715,1,5,6,1945744,1
44,1,119507,7,3,4,1412308,1
41,0,79654,2,5,7,1496742,1
62,0,132416,5,4,0,2552013,1
75,0,132722,9,0,0,768007,1
72,0,211462,3,4,6,4142996,1
2,1,121559,4,5,1,1968272,0
79,1,173024,8,3,7,2478796,1
53,1,53856,6,0,6,641187,1
23,1,96991,4,4,1,535761,1
55,1,230712,3,4,3,3353600,1
69,1,209178,2,7,5,2839513,1
20,0,62082,6,0,4,401701,1
2,1,122000,1,7,7,2343502,0
51,0,85348,6,5,6,1460502,1
16,1,239907,1,2,4,2470073,0
24,0,115912,8,1,5,1492618,1
2,0,89149,6,9,5,774090,0
9,0,51585,7,0,0,581938,0
44,0,216909,2,7,2,1761096,1
30,0,237866,0,6,3,3473769,1
7,0,136226,4,5,1,2563125,0
50,1,38239,1,2,3,630268,0
69,0,233117,8,2,6,3422554,1
54,1,53086,5,7,7,327274,1
2,1,73843,2,4,2,1095873,0
26,0,85103,9,5,4,943110,0
80,0,134679,3,1,6,1796933,1
2,1,210122,5,2,6,3741217,0
16,1,194168,6,9,3,2519027,0
11,1,154574,0,0,3,1215062,0
44,0,67423,1,7,3,1134509,1
26,1,143074,4,2,0,1226453,1
4,1,88243,6,9,6,754415,0
3,1,184067,9,4,2,2182162,0
80,0,106342,1,5,2,2042490,0
62,1,188583,9,1,0,2028379,1
65,0,152952,8,6,7,2801241,1
23,0,49211,7,1,3,479248,1
39,1,54656,3,3,4,671182,1
11,1,240682,4,7,6,4160067,0
7,0,43580,2,6,3,364077,0
28,1,201504,9,3,4,2447230,1
36,0,234978,3,6,2,2951661,1
29,1,227975,6,2,0,2514371,1
31,0,247104,4,4,3,3514203,1
35,0,91118,9,7,3,1521958,1
60,1,124496,5,9,7,1843386,1
24,1,240690,1,0,7,2372914,1
66,0,80600,2,5,6,709129,0
27,1,236274,3,6,6,2098232,1
37,1,161409,9,4,1,844942,1
2,1,22697,1,8,0,518497,0
46,1,164921,0,5,3,1280013,1
1,0,137727,7,5,0,2174769,0
36,1,17045,0,4,6,176164,1
16,0,58022,4,6,5,1086188,0
62,0,244389,2,8,0,3960987,1
41,1,109039,9,2,4,1625020,1
48,0,117318,2,8,7,995657,1
62,1,137390,5,7,2,696148,1
45,0,85449,1,5,6,686155,0
80,1,97340,2,4,1,612452,0
66,1,160193,5,0,2,2446858,1
53,1,186366,7,4,5,1172538,1
33,1,25203,6,4,4,342428,1
67,1,172884,9,4,5,1830436,1
19,0,132659,6,2,5,2615383,1
64,0,153090,7,2,7,873924,1
71,1,209705,0,3,2,1940951,1
69,0,28070,0,3,2,343500,0
47,1,33178,0,7,4,574109,0
20,1,109747,2,7,6,1424239,0
79,0,118644,1,7,0,941518,0
41,0,197550,7,5,7,3463851,1
56,0,158250,7,7,1,1777147,1
78,1,249015,2,1,5,3398420,1
31,1,14570,1,3,4,258061,1
55,1,164712,2,2,4,2016281,1
24,1,130639,9,9,3,2224483,1
55,0,22227,9,0,2,384625,1
9,0,85186,6,1,3,794992,0
42,1,39854,7,1,5,514400,0
57,0,22679,0,4,1,164992,0
17,0,140229,6,5,1,1926070,0
50,0,209813,5,2,0,2425145,1
43,0,246889,1,7,7,2789912,1
57,1,202455,7,4,0,2595187,1
12,0,62443,5,0,7,504864,0
72,1,50533,5,9,2,620254,1
7,1,237630,3,0,4,4145005,0
3,1,22402,5,0,1,313888,0
74,0,125455,8,9,6,2068799,1
40,0,137099,1,6,4,755088,1
62,0,66963,2,3,6,490607,1
69,0,159720,1,0,3,1988523,1
51,1,193582,2,6,6,3062227,1
17,0,114120,4,2,1,1098854,0
51,0,99360,4,7,6,1812470,0
20,1,192992,4,9,2,1628444,1
50,0,123174,5,1,5,2078085,1
34,1,48079,8,3,7,602431,1
55,1,167720,7,6,7,3230296,1
4,0,184039,4,9,6,2482313,0
68,1,115217,1,6,5,1702871,1
33,1,149374,9,2,6,2544801,1
32,0,116602,6,1,0,1818131,1
38,0,46392,8,5,7,591871,1
57,0,100680,3,2,7,1416492,1
25,0,204609,8,8,1,1031812,1
22,1,53574,4,7,6,647709,1
58,0,48297,1,7,4,792565,1
47,1,70047,2,2,4,1100264,1
78,1,123219,3,8,6,1196711,1
73,0,100688,4,9,0,625296,1
41,0,248697,8,1,0,2526120,1
11,0,92910,8,1,6,1502274,0
79,1,230194,6,1,7,1420811,1
61,0,120233,9,4,5,1283319,1
24,1,49821,4,9,1,435028,1
74,1,165562,8,0,1,1731851,1
20,1,240069,7,2,2,4701668,1
63,1,15293,6,0,1,185067,0
30,0,187895,6,4,5,1996960,1
14,0,152009,9,7,7,2391441,0
0,0,21290,9,4,5,424980,0
51,1,77733,2,3,2,939661,1
42,0,166587,1,9,4,1876479,1
76,1,172284,1,6,0,2624538,1
36,1,231862,0,6,1,2069497,1
76,0,122315,0,2,7,1409716,1
1,0,161822,7,6,7,1989824,1
23,1,75651,4,9,5,538481,1
27,1,74875,6,4,1,624855,1
47,0,38205,2,2,0,302108,1
57,0,55635,3,1,0,1028408,1
5,1,134011,3,0,3,2254002,0
47,0,133249,7,2,3,891775,1
71,0,19849,6,8,3,185180,0
66,0,158039,1,4,7,1475038,1
19,0,205444,2,7,6,1825194,1
17,0,65595,0,1,2,1295815,0
38,1,145630,2,7,7,1788125,1
54,1,67940,7,0,7,634078,1
53,1,74783,9,3,3,1172019,1
9,0,122882,4,9,6,1766791,0
38,1,54280,0,5,0,597624,1
49,0,45677,1,6,6,284459,0
4,0,225090,7,9,4,1307577,0
59,1,137081,0,7,6,1853426,0
1,0,148655,7,8,7,2350088,0
40,0,246600,3,0,0,3210378,1
69,0,46288,6,9,5,175550,0
80,0,124794,8,1,4,2526187,1
18,0,50376,6,7,1,439724,1
58,0,90912,7,9,5,736373,0
80,0,142907,7,6,0,724017,1
25,0,21955,2,4,3,157801,0
39,1,146373,7,5,7,1089294,1
43,0,177233,3,8,3,2451432,1
35,1,224624,9,5,7,1620229,1
63,0,103787,2,4,6,1785571,1
43,1,62299,6,5,7,499176,0
78,0,135223,2,9,3,2586506,1
3,0,212088,4,1,7,2725941,1
23,1,36657,2,2,3,542827,0
16,1,27421,2,9,7,528384,0
33,1,212895,1,6,7,1190428,1
70,1,182483,4,3,3,1607912,1
78,1,94671,8,0,0,1350396,1
34,1,219754,5,4,5,3276881,1
64,0,223261,2,2,0,1891778,1
18,0,175481,1,5,6,3304825,1
28,0,221503,1,9,3,3703170,1
18,0,50131,1,8,3,399565,1
22,0,131497,7,4,5,2200831,1
24,1,75633,5,0,4,1026087,1
26,1,229190,2,8,1,1961904,1
78,1,86593,0,7,7,1107852,0
74,1,26623,1,1,1,103800,0
42,1,157222,8,0,1,2342207,1
50,0,233342,2,1,3,1454622,1
27,0,110017,5,2,4,1578220,1
66,0,222361,7,8,7,4339119,0
2,0,150944,1,2,5,718043,0
30,0,50584,5,2,1,671543,1
47,0,143015,3,7,6,2183900,1
38,0,183083,0,3,7,1900140,1
45,1,193688,5,4,2,3809255,1
69,0,213379,1,4,5,3252838,1
48,0,198944,6,5,3,2671479,1
15,0,66843,2,8,6,540285,0
7,1,123487,3,2,6,2076880,0
3,0,98264,6,6,7,1424202,0
47,0,21721,8,5,0,423323,1
39,1,135437,7,2,0,1750137,1
47,0,27752,8,1,1,410857,0
63,1,49585,5,5,6,541346,1
54,0,118050,2,6,0,738200,0
65,0,157378,6,0,2,2246517,1
46,0,34715,9,0,4,708877,1
68,1,240721,6,6,4,3621861,1
30,1,99299,5,5,0,1508048,1
52,1,171356,4,8,2,1581836,1
48,1,114748,6,7,3,1221305,1
74,1,13665,8,9,7,215291,0
74,1,23910,5,6,3,355989,0
25,0,228682,4,1,0,1385777,1
35,1,214766,8,5,6,2539203,1
1,0,17585,2,8,4,206405,0
78,1,142941,3,1,4,901594,0
49,1,34459,8,5,2,615688,0
77,0,13770,0,0,4,207433,0
73,0,176849,3,4,6,2623479,1
50,0,232722,8,1,0,3981707,1
72,0,154126,5,4,5,2873736,1
79,1,166857,1,0,1,1426527,1
6,0,57201,7,4,0,842810,0
20,0,14447,7,5,3,243653,0
14,1,97862,9,9,3,1191442,0
11,1,44787,5,4,4,550143,0
56,1,176402,9,2,6,1138405,1
78,1,209845,8,3,1,1393999,1
16,0,99825,5,8,3,746890,0
52,1,117716,5,7,1,967985,1
27,0,80220,2,6,6,997470,1
58,0,74372,1,1,0,556586,1
45,0,86023,6,2,7,564502,1
51,1,19176,3,7,1,157718,0
60,1,60603,5,8,6,928437,1
60,1,117309,9,8,6,1059302,1
75,0,184498,4,9,7,2964183,1
60,1,202460,6,7,7,3291395,1
27,0,141148,6,2,2,795412,1
39,1,117848,8,2,7,986966,1
30,1,223994,7,2,1,1928909,1
15,1,98589,3,7,7,1014958,0
42,0,10146,0,2,5,99469,0
34,0,198727,1,9,6,3255216,1
6,0,227610,1,1,5,2567547,0
29,0,216840,9,4,0,1766465,1
60,0,229684,8,2,1,4044706,1
26,0,71826,5,4,5,561143,1
30,1,145150,4,4,7,1506653,1
26,0,229787,0,2,2,3572703,1
18,1,149933,9,6,0,2145686,1
34,0,163700,4,4,3,1408224,1
5,1,148572,2,7,0,2250553,1
1,0,206761,1,8,5,3134316,0
49,0,24450,1,0,6,224554,0
70,0,25161,7,9,4,90927,0
76,1,140705,9,7,5,1546486,1
36,0,40976,6,7,2,685775,1
75,0,13590,2,8,7,213210,0
54,1,86368,7,7,2,667982,1
61,0,192206,5,1,6,2484660,1
16,0,233136,6,3,6,3804784,0
42,1,56921,5,8,0,255580,1
9,0,53969,7,4,1,471784,0
37,1,49103,2,0,4,564040,1
7,1,36207,8,1,1,451563,0
9,0,167873,3,9,0,3074569,0
15,1,139282,9,8,3,2367744,0
47,0,100638,7,8,0,2002624,1
56,1,241453,1,8,2,4082339,1
58,0,37559,0,4,3,787324,0
17,1,169027,3,9,7,2315325,0
80,1,69596,1,8,5,599965,0
41,0,183149,6,9,0,1023912,1
69,1,41076,7,0,5,573902,0
61,0,131432,6,2,6,1832593,1
60,0,114122,0,8,5,1620909,1
5,0,198471,6,4,1,2420579,0
22,1,160372,1,1,2,3024608,1
49,1,19028,4,2,2,373251,0
9,1,54390,4,1,2,811825,0
5,1,112756,4,6,2,975164,0
20,1,37728,0,9,5,606152,0
3,0,107677,2,0,0,947496,0
21,1,206111,4,6,1,1410782,1
34,1,22651,5,2,6,239795,0
77,1,98148,5,4,6,1217539,1
16,0,117879,1,0,3,911906,0
60,1,31378,3,9,3,659904,0
10,1,65258,7,8,6,854027,0
60,1,214635,1,4,0,4013176,1
45,0,11573,5,7,6,102389,1
62,1,242877,1,7,0,4845157,1
31,1,101282,6,3,0,2020529,1
40,0,230079,4,8,1,1522766,1
32,1,39756,3,8,2,78022,0
71,1,171108,4,9,6,1360417,1
72,1,42175,7,1,3,438291,0
18,1,226206,2,5,2,1812681,1
74,0,138802,3,8,6,780420,1
52,1,136766,8,7,0,1948288,1
72,0,192529,0,7,4,2333190,0
51,1,94239,2,0,0,727891,1
22,0,109458,7,4,4,2041259,1
56,0,27830,6,5,3,520919,0
40,1,57405,9,8,4,995317,1
49,1,84500,0,2,1,1060397,1
33,0,150105,4,1,6,1181090,1
59,0,238176,1,2,4,4421204,1
21,0,204719,6,3,5,2468776,1
4,0,137558,5,4,7,1967321,0
51,0,56873,4,3,5,327255,0
79,0,16121,5,3,7,226307,0
46,1,41688,9,5,0,745024,1
8,0,54544,2,0,7,434760,0
73,1,92071,0,0,2,1723474,1
15,0,164301,6,8,7,2333985,1
12,0,140792,6,8,1,2645175,1
25,1,159519,1,8,0,2768111,1
71,0,91468,7,1,5,1150472,1
62,1,220828,6,9,5,3268133,1
73,0,10254,6,2,0,189291,0
47,1,77967,1,7,5,649543,0
54,1,73545,3,7,0,1330832,1
36,0,86502,3,0,4,557767,1
45,1,24866,5,3,1,121702,1
33,1,22128,9,4,3,91619,1
70,1,190312,3,7,5,2551898,1
13,1,226741,0,4,7,2482772,1
52,1,151072,9,3,0,2091283,1
44,0,237614,3,6,1,3484084,1
2,1,175189,4,9,7,2150773,0
31,0,220670,2,8,3,4320109,1
12,1,66655,9,9,2,608394,0
25,1,13302,1,9,2,232846,1
57,0,133811,1,2,4,1412430,1
46,1,45284,9,3,4,855863,1
77,1,184115,3,0,4,1810223,1
27,1,72456,8,7,0,1170758,1
37,1,94256,6,0,5,1216148,1
66,1,119928,6,6,4,1875186,1
35,1,79503,1,8,7,1181917,1
80,0,64235,7,5,0,1279453,1
43,1,234059,3,0,4,2110794,1
16,0,82968,6,8,7,915956,0
35,1,243999,5,0,6,1818671,1
36,0,85324,3,5,1,832146,1
49,0,90908,9,0,3,1117163,0
52,1,18373,6,1,3,278167,0
15,1,154973,3,2,5,1936063,0
24,0,41852,4,1,1,646873,0
41,1,234901,0,7,6,1716690,1
77,1,28409,0,9,5,250360,0
31,0,169152,4,3,1,2041146,1
66,0,105595,7,3,5,1551246,1
35,0,100470,0,5,3,981851,1
39,0,114985,1,9,7,2092924,1
15,0,78683,1,7,1,1399820,0
55,1,95968,1,0,0,876287,0
23,1,241735,6,5,1,3170439,1
46,0,171503,2,0,7,3088941,1
34,1,116500,0,4,6,1734515,1
43,1,166250,1,1,0,2234656,1
36,1,141399,8,0,4,2354525,1
22,1,226328,6,6,1,2351634,1
32,0,100721,9,6,3,1980161,1
50,1,141067,9,9,0,1549272,1
20,0,210633,7,6,7,1420991,1
20,1,105379,6,9,1,918704,1
74,1,122695,5,0,7,765285,1
30,0,15622,8,5,3,229039,0
7,1,215180,1,1,0,2953802,0
68,0,101551,9,1,3,1585985,1
16,0,157162,9,2,4,1108199,1
67,1,140819,5,6,7,2533983,1
1,0,237926,9,7,2,1256887,0
63,1,44819,3,2,0,743627,1
73,0,159298,0,2,4,2333692,1
22,0,152575,9,6,5,2288237,1
23,0,64822,4,9,2,395539,1
31,0,110804,2,7,4,1817643,1
24,0,202743,9,5,4,1662647,1
28,0,224648,5,0,2,4274959,1
40,1,125774,0,3,0,994072,1
6,0,162531,6,5,3,1614781,0
57,0,173812,3,3,1,2664539,1
69,0,97181,5,3,7,1299332,1
59,1,40741,7,9,5,497555,1
64,1,235949,9,9,5,2813174,1
43,1,217733,9,4,6,4028680,1
51,1,176268,5,2,1,3139998,1
74,1,191410,7,0,7,1599481,1
47,0,68458,3,0,3,1211913,1
39,1,164115,3,7,3,2287892,1
49,0,22155,3,7,5,317691,0
58,0,175780,6,3,6,1175069,1
12,1,190702,2,0,5,3738068,0
50,0,177452,0,1,5,1037398,1
59,1,93731,0,8,1,1005131,1
28,0,48718,2,4,7,412851,1
58,1,164142,3,9,5,2857438,1
35,0,185622,0,0,3,3786544,1
78,0,127230,3,4,2,1032656,1
29,1,39218,3,4,2,452379,0
72,0,102700,5,8,3,1295168,1
29,1,70887,2,3,0,1247561,1
16,1,195648,2,4,1,1069601,0
28,0,195517,0,2,6,1150767,1
76,1,236540,1,5,3,1953562,1
35,1,53255,4,7,3,783720,0
45,0,160309,5,5,2,2722722,1
20,0,82796,8,9,6,1424916,1
10,1,199468,1,1,2,3335664,0
35,1,95443,2,3,3,1072669,1
75,0,196963,8,6,5,2068516,1
29,1,13816,5,9,6,116116,0
20,1,89386,3,0,3,1309558,1
63,1,210341,8,4,2,4144434,1
11,0,138161,5,3,0,1256340,0
53,1,168624,4,2,7,2865608,1
58,1,151370,3,1,7,1157662,1
22,0,69633,9,1,2,1115916,1
70,0,133936,8,6,5,1518070,1
31,1,25175,7,8,7,332387,0
69,0,242949,2,5,5,4121592,1
42,1,103153,8,7,7,1626422,1
66,1,114012,7,4,6,1902257,1
4,0,204360,9,0,3,2224245,0
6,0,112267,3,3,7,626678,0
51,0,80874,3,6,3,1551296,1
25,0,247781,4,6,6,3962608,1
49,1,160651,9,2,5,2727108,1
28,1,17012,4,8,1,117462,0
14,1,19515,2,1,4,177273,0
37,1,144288,7,8,5,1536930,1
44,1,200039,3,9,0,3461908,1
77,0,84712,7,8,5,1402145,1
44,0,146876,6,7,7,1800992,1
12,1,166408,6,6,5,1112208,0
12,0,200861,7,5,4,3236292,0
41,1,206398,6,0,2,3977341,1
6,1,142339,7,3,4,1179245,0
31,1,182716,1,5,1,1570500,1
20,1,38015,4,8,1,463404,0
41,1,182781,4,3,1,1891019,1
26,0,191783,1,1,5,1163753,1
67,0,51787,0,8,3,960492,0
4,1,38299,5,3,5,602621,0
39,1,84891,4,4,4,780865,0
16,0,72740,3,9,2,1428905,0
62,0,90000,8,4,0,1041965,1
43,1,185848,4,4,5,1832898,1
12,1,25941,6,6,0,322822,0
27,0,98598,7,8,2,1525711,1
19,1,147843,6,3,3,2090988,1
8,1,179640,3,7,3,1908195,0
8,1,26643,8,9,7,578000,0
51,0,187507,7,5,1,2065957,1
17,0,63164,5,3,6,452688,1
17,0,91795,6,3,7,1399702,0
13,1,57457,7,8,0,1053903,0
60,0,111827,5,2,2,1625521,1
12,1,13372,4,0,7,164475,0
74,1,70117,5,5,3,793790,0
35,0,167011,6,6,6,2978376,1
32,1,50770,8,4,5,666812,1
54,1,94811,9,0,0,1669337,1
55,1,46656,2,2,5,447398,1
7,0,210601,9,9,6,3840208,0
66,0,152432,6,3,6,2052468,1
51,0,175587,1,8,6,1260308,1
42,0,10599,3,7,1,126316,0
52,0,249144,5,9,7,3511389,1
42,1,158278,4,1,2,2313144,1
18,1,65387,1,8,2,395421,1
70,0,48210,0,9,7,473900,0
75,0,76038,0,2,3,714403,1
68,1,106816,1,6,4,621689,0
74,1,125070,3,3,4,1829063,1
47,1,102506,8,1,7,1876814,1
47,1,104138,0,5,0,1270174,1
14,1,36038,2,5,6,606690,0
77,0,42803,6,2,1,541634,0
72,1,209143,2,8,6,2265560,1
39,0,128353,7,1,6,861074,1
2,0,249394,3,2,3,4244935,1
78,0,26303,4,6,7,349723,0
24,0,157712,2,9,4,2124426,1
5,0,47260,9,3,7,833384,0
64,1,163618,4,3,0,2350872,1
64,0,217070,2,7,1,4120486,1
43,0,127887,6,9,3,1078210,1
25,0,26318,8,5,7,461244,0
66,0,22850,7,7,0,364626,0
77,1,227780,1,4,7,4289221,1
26,1,235233,5,4,6,4501322,1
79,1,143494,9,2,6,2471544,1
80,1,184811,3,2,6,941326,1
23,1,87952,7,6,2,1653714,1
43,1,98022,9,1,6,982960,1
47,0,16880,0,3,2,193489,0
16,0,161776,4,8,4,2287143,0
77,0,244572,1,3,7,4321899,1
20,0,183368,6,8,1,1216647,1
71,0,41051,5,1,1,913244,1
16,1,69092,8,5,6,383882,0
1,1,153839,7,2,4,1382303,0
29,1,241030,3,8,0,4185284,1
67,1,55610,7,0,1,573433,0
72,1,202395,7,6,5,3886224,0
13,0,38557,6,3,6,641319,0
2,0,56360,0,0,4,503017,0
47,0,80030,1,2,5,668878,1
60,0,209948,7,7,7,3026545,1
10,1,141108,1,1,3,2198927,0
65,1,123000,7,2,7,1962299,1
16,1,159714,4,2,2,2057811,0
50,1,167260,0,9,1,3093059,1
45,0,121377,2,4,1,959220,1
53,0,233573,8,6,2,1476115,1
48,0,48221,1,0,4,773563,1
45,1,21218,2,7,5,260478,1
34,0,141022,2,3,0,1128139,1
64,1,22170,8,3,7,320800,0
76,0,111101,0,8,1,2175767,1
45,1,67198,6,4,7,604830,1
66,0,153004,0,9,0,1709248,1
70,0,44533,0,6,3,772628,0
35,0,107013,3,5,3,780984,0
62,1,112677,3,1,0,1443544,1
9,0,220468,6,0,0,3226975,0
78,0,19764,5,3,1,114579,0
2,1,36710,3,1,2,165398,0
7,1,124162,2,0,6,1491196,0
63,0,152081,8,1,5,1675676,1
33,0,44828,5,8,3,264938,1
36,1,100287,9,3,6,1745948,1
1,0,96700,6,1,3,582300,0
70,0,29887,3,1,5,568701,0
13,0,28113,5,2,0,212583,0
3,0,19933,6,5,0,444636,0
19,0,44754,6,3,7,422187,1
5,0,127159,3,1,4,1475440,1
